Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775390900,50,,Aggregated,25.700000,0.400000,32,39,47,55,180,260,340,370,420,420,420,778,11,31,56.01979790231434,1.32506900001772,422.5468330000126,41079.78406169666
1775390901,50,,Aggregated,25.400000,0.400000,31,39,47,54,170,250,340,370,420,420,420,806,12,31,55.11541032630335,1.32506900001772,422.5468330000126,41035.77791563275
1775390902,50,,Aggregated,25.100000,0.500000,31,39,47,53,160,250,340,370,420,420,420,828,14,31,54.43625428744027,1.32506900001772,422.5468330000126,41103.52657004831
1775390903,50,,Aggregated,25.000000,0.500000,31,38,47,52,150,250,340,370,420,420,420,852,14,31,53.62862094953106,1.32506900001772,422.5468330000126,41517.86502347418
1775390904,50,,Aggregated,25.600000,0.700000,31,38,47,53,150,230,340,370,420,420,420,875,14,31,53.21419857485774,1.32506900001772,422.5468330000126,41442.12914285714
1775390905,50,,Aggregated,25.200000,0.600000,32,38,46,52,150,230,330,360,420,420,420,906,15,31,52.34831157395185,1.32506900001772,422.5468330000126,41869.93156732892
1775390906,50,,Aggregated,24.800000,0.600000,31,38,46,52,140,230,330,360,420,420,420,932,17,31,51.67370432618072,1.32506900001772,422.5468330000126,41742.341201716736
1775390907,50,,Aggregated,24.400000,0.600000,32,38,46,52,130,230,330,360,420,420,420,954,17,32,51.181433101677655,1.32506900001772,422.5468330000126,42042.74528301887
1775390908,50,,Aggregated,26.200000,0.800000,32,39,46,52,120,230,330,360,420,420,420,978,18,32,51.080003189162255,1.32506900001772,422.5468330000126,41887.04601226994
1775390909,50,,Aggregated,24.800000,0.700000,32,39,46,52,120,220,330,360,400,420,420,1003,18,32,50.77571024925296,1.32506900001772,422.5468330000126,42331.84945164507
1775390910,50,,Aggregated,24.700000,0.800000,32,39,46,52,110,220,330,360,400,420,420,1024,20,32,50.32987288183646,1.32506900001772,422.5468330000126,42278.61328125
1775390911,50,,Aggregated,24.600000,0.800000,32,38,46,52,97,220,320,360,400,420,420,1051,20,32,49.78094260038101,1.32506900001772,422.5468330000126,42143.75071360609
1775390912,50,,Aggregated,24.800000,0.900000,31,38,46,51,96,210,320,360,400,420,420,1076,21,31,49.160528627323814,1.32506900001772,422.5468330000126,42055.71933085502
1775390913,50,,Aggregated,24.800000,0.800000,31,38,46,51,91,210,320,360,400,420,420,1099,21,31,48.757723661510774,1.32506900001772,422.5468330000126,42476.862602365785
